,Religion,lex_list,ling_list,user_list,scores,mean_score
3880,True,"['CL', 'NVL']","['R2O', 'Questions']","['party', 'religious_ideology']",[0.72043011 0.68817204 0.60215054 0.57608696 0.7826087 ],0.6738896680691913
3881,False,"['CL', 'NVL']","['R2O', 'Questions']","['party', 'religious_ideology']",[0.77124183 0.72875817 0.74836601 0.74098361 0.75409836],0.748689596057002
3882,True,"['CL', 'NVL']","['R2O', 'Questions']","['political_ideology', 'relationship']",[0.72043011 0.68817204 0.60215054 0.57608696 0.7826087 ],0.6738896680691913
3883,False,"['CL', 'NVL']","['R2O', 'Questions']","['political_ideology', 'relationship']",[0.77124183 0.72875817 0.74836601 0.74098361 0.75409836],0.748689596057002
3884,True,"['CL', 'NVL']","['R2O', 'Questions']","['political_ideology', 'religious_ideology']",[0.72043011 0.68817204 0.60215054 0.57608696 0.7826087 ],0.6738896680691913
3885,False,"['CL', 'NVL']","['R2O', 'Questions']","['political_ideology', 'religious_ideology']",[0.77124183 0.72875817 0.74836601 0.74098361 0.75409836],0.748689596057002
3886,True,"['CL', 'NVL']","['R2O', 'Questions']","['relationship', 'religious_ideology']",[0.72043011 0.68817204 0.60215054 0.57608696 0.7826087 ],0.6738896680691913
3887,False,"['CL', 'NVL']","['R2O', 'Questions']","['relationship', 'religious_ideology']",[0.77124183 0.72875817 0.74836601 0.74098361 0.75409836],0.748689596057002
3888,True,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['education', 'ethnicity']",[0.72043011 0.70967742 0.55913978 0.59782609 0.7826087 ],0.6739364188873305
3889,False,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['education', 'ethnicity']",[0.77777778 0.75490196 0.72875817 0.74754098 0.76393443],0.7545826636665595
3890,True,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['education', 'gender']",[0.72043011 0.70967742 0.55913978 0.59782609 0.7826087 ],0.6739364188873305
3891,False,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['education', 'gender']",[0.77777778 0.75490196 0.72875817 0.74754098 0.76393443],0.7545826636665595
3892,True,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['education', 'income']",[0.72043011 0.70967742 0.55913978 0.59782609 0.7826087 ],0.6739364188873305
3893,False,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['education', 'income']",[0.77777778 0.75490196 0.72875817 0.74754098 0.76393443],0.7545826636665595
3894,True,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['education', 'joined']",[0.72043011 0.70967742 0.55913978 0.59782609 0.7826087 ],0.6739364188873305
3895,False,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['education', 'joined']",[0.77777778 0.75490196 0.72875817 0.74754098 0.76393443],0.7545826636665595
3896,True,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['education', 'party']",[0.72043011 0.70967742 0.55913978 0.59782609 0.7826087 ],0.6739364188873305
3897,False,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['education', 'party']",[0.77777778 0.75490196 0.72875817 0.74754098 0.76393443],0.7545826636665595
3898,True,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['education', 'political_ideology']",[0.72043011 0.70967742 0.55913978 0.59782609 0.7826087 ],0.6739364188873305
3899,False,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['education', 'political_ideology']",[0.77777778 0.75490196 0.72875817 0.74754098 0.76393443],0.7545826636665595
3900,True,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['education', 'relationship']",[0.72043011 0.70967742 0.55913978 0.59782609 0.7826087 ],0.6739364188873305
3901,False,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['education', 'relationship']",[0.77777778 0.75490196 0.72875817 0.74754098 0.76393443],0.7545826636665595
3902,True,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['education', 'religious_ideology']",[0.72043011 0.70967742 0.55913978 0.59782609 0.7826087 ],0.6739364188873305
3903,False,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['education', 'religious_ideology']",[0.77777778 0.75490196 0.72875817 0.74754098 0.76393443],0.7545826636665595
3904,True,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['ethnicity', 'gender']",[0.72043011 0.70967742 0.55913978 0.59782609 0.7826087 ],0.6739364188873305
3905,False,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['ethnicity', 'gender']",[0.77777778 0.75490196 0.72875817 0.74754098 0.76393443],0.7545826636665595
3906,True,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['ethnicity', 'income']",[0.72043011 0.70967742 0.55913978 0.59782609 0.7826087 ],0.6739364188873305
3907,False,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['ethnicity', 'income']",[0.77777778 0.75490196 0.72875817 0.74754098 0.76393443],0.7545826636665595
3908,True,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['ethnicity', 'joined']",[0.72043011 0.70967742 0.55913978 0.59782609 0.7826087 ],0.6739364188873305
3909,False,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['ethnicity', 'joined']",[0.77777778 0.75490196 0.72875817 0.74754098 0.76393443],0.7545826636665595
3910,True,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['ethnicity', 'party']",[0.72043011 0.70967742 0.55913978 0.59782609 0.7826087 ],0.6739364188873305
3911,False,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['ethnicity', 'party']",[0.77777778 0.75490196 0.72875817 0.74754098 0.76393443],0.7545826636665595
3912,True,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['ethnicity', 'political_ideology']",[0.72043011 0.70967742 0.55913978 0.59782609 0.7826087 ],0.6739364188873305
3913,False,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['ethnicity', 'political_ideology']",[0.77777778 0.75490196 0.72875817 0.74754098 0.76393443],0.7545826636665595
3914,True,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['ethnicity', 'relationship']",[0.72043011 0.70967742 0.55913978 0.59782609 0.7826087 ],0.6739364188873305
3915,False,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['ethnicity', 'relationship']",[0.77777778 0.75490196 0.72875817 0.74754098 0.76393443],0.7545826636665595
3916,True,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['ethnicity', 'religious_ideology']",[0.72043011 0.70967742 0.55913978 0.59782609 0.7826087 ],0.6739364188873305
3917,False,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['ethnicity', 'religious_ideology']",[0.77777778 0.75490196 0.72875817 0.74754098 0.76393443],0.7545826636665595
3918,True,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['gender', 'income']",[0.72043011 0.70967742 0.55913978 0.59782609 0.7826087 ],0.6739364188873305
3919,False,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['gender', 'income']",[0.77777778 0.75490196 0.72875817 0.74754098 0.76393443],0.7545826636665595
3920,True,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['gender', 'joined']",[0.72043011 0.70967742 0.55913978 0.59782609 0.7826087 ],0.6739364188873305
3921,False,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['gender', 'joined']",[0.77777778 0.75490196 0.72875817 0.74754098 0.76393443],0.7545826636665595
3922,True,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['gender', 'party']",[0.72043011 0.70967742 0.55913978 0.59782609 0.7826087 ],0.6739364188873305
3923,False,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['gender', 'party']",[0.77777778 0.75490196 0.72875817 0.74754098 0.76393443],0.7545826636665595
3924,True,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['gender', 'political_ideology']",[0.72043011 0.70967742 0.55913978 0.59782609 0.7826087 ],0.6739364188873305
3925,False,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['gender', 'political_ideology']",[0.77777778 0.75490196 0.72875817 0.74754098 0.76393443],0.7545826636665595
3926,True,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['gender', 'relationship']",[0.72043011 0.70967742 0.55913978 0.59782609 0.7826087 ],0.6739364188873305
3927,False,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['gender', 'relationship']",[0.77777778 0.75490196 0.72875817 0.74754098 0.76393443],0.7545826636665595
3928,True,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['gender', 'religious_ideology']",[0.72043011 0.70967742 0.55913978 0.59782609 0.7826087 ],0.6739364188873305
3929,False,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['gender', 'religious_ideology']",[0.77777778 0.75490196 0.72875817 0.74754098 0.76393443],0.7545826636665595
3930,True,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['income', 'joined']",[0.72043011 0.70967742 0.55913978 0.59782609 0.7826087 ],0.6739364188873305
3931,False,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['income', 'joined']",[0.77777778 0.75490196 0.72875817 0.74754098 0.76393443],0.7545826636665595
3932,True,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['income', 'party']",[0.72043011 0.70967742 0.55913978 0.59782609 0.7826087 ],0.6739364188873305
3933,False,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['income', 'party']",[0.77777778 0.75490196 0.72875817 0.74754098 0.76393443],0.7545826636665595
3934,True,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['income', 'political_ideology']",[0.72043011 0.70967742 0.55913978 0.59782609 0.7826087 ],0.6739364188873305
3935,False,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['income', 'political_ideology']",[0.77777778 0.75490196 0.72875817 0.74754098 0.76393443],0.7545826636665595
3936,True,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['income', 'relationship']",[0.72043011 0.70967742 0.55913978 0.59782609 0.7826087 ],0.6739364188873305
3937,False,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['income', 'relationship']",[0.77777778 0.75490196 0.72875817 0.74754098 0.76393443],0.7545826636665595
3938,True,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['income', 'religious_ideology']",[0.72043011 0.70967742 0.55913978 0.59782609 0.7826087 ],0.6739364188873305
3939,False,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['income', 'religious_ideology']",[0.77777778 0.75490196 0.72875817 0.74754098 0.76393443],0.7545826636665595
3940,True,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['joined', 'party']",[0.72043011 0.70967742 0.55913978 0.59782609 0.7826087 ],0.6739364188873305
3941,False,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['joined', 'party']",[0.77777778 0.75490196 0.72875817 0.74754098 0.76393443],0.7545826636665595
3942,True,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['joined', 'political_ideology']",[0.72043011 0.70967742 0.55913978 0.59782609 0.7826087 ],0.6739364188873305
3943,False,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['joined', 'political_ideology']",[0.77777778 0.75490196 0.72875817 0.74754098 0.76393443],0.7545826636665595
3944,True,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['joined', 'relationship']",[0.72043011 0.70967742 0.55913978 0.59782609 0.7826087 ],0.6739364188873305
3945,False,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['joined', 'relationship']",[0.77777778 0.75490196 0.72875817 0.74754098 0.76393443],0.7545826636665595
3946,True,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['joined', 'religious_ideology']",[0.72043011 0.70967742 0.55913978 0.59782609 0.7826087 ],0.6739364188873305
3947,False,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['joined', 'religious_ideology']",[0.77777778 0.75490196 0.72875817 0.74754098 0.76393443],0.7545826636665595
3948,True,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['party', 'political_ideology']",[0.72043011 0.70967742 0.55913978 0.59782609 0.7826087 ],0.6739364188873305
3949,False,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['party', 'political_ideology']",[0.77777778 0.75490196 0.72875817 0.74754098 0.76393443],0.7545826636665595
3950,True,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['party', 'relationship']",[0.72043011 0.70967742 0.55913978 0.59782609 0.7826087 ],0.6739364188873305
3951,False,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['party', 'relationship']",[0.77777778 0.75490196 0.72875817 0.74754098 0.76393443],0.7545826636665595
3952,True,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['party', 'religious_ideology']",[0.72043011 0.70967742 0.55913978 0.59782609 0.7826087 ],0.6739364188873305
3953,False,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['party', 'religious_ideology']",[0.77777778 0.75490196 0.72875817 0.74754098 0.76393443],0.7545826636665595
3954,True,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['political_ideology', 'relationship']",[0.72043011 0.70967742 0.55913978 0.59782609 0.7826087 ],0.6739364188873305
3955,False,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['political_ideology', 'relationship']",[0.77777778 0.75490196 0.72875817 0.74754098 0.76393443],0.7545826636665595
3956,True,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['political_ideology', 'religious_ideology']",[0.72043011 0.70967742 0.55913978 0.59782609 0.7826087 ],0.6739364188873305
3957,False,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['political_ideology', 'religious_ideology']",[0.77777778 0.75490196 0.72875817 0.74754098 0.76393443],0.7545826636665595
3958,True,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['relationship', 'religious_ideology']",[0.72043011 0.70967742 0.55913978 0.59782609 0.7826087 ],0.6739364188873305
3959,False,"['CL', 'NVL']","['Personal_pronouns', 'Modals']","['relationship', 'religious_ideology']",[0.77777778 0.75490196 0.72875817 0.74754098 0.76393443],0.7545826636665595
3960,True,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['education', 'ethnicity']",[0.72043011 0.70967742 0.62365591 0.60869565 0.79347826],0.6911874707807387
3961,False,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['education', 'ethnicity']",[0.7745098  0.74183007 0.75490196 0.72459016 0.75737705],0.7506418086360227
3962,True,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['education', 'gender']",[0.72043011 0.70967742 0.62365591 0.60869565 0.79347826],0.6911874707807387
3963,False,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['education', 'gender']",[0.7745098  0.74183007 0.75490196 0.72459016 0.75737705],0.7506418086360227
3964,True,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['education', 'income']",[0.72043011 0.70967742 0.62365591 0.60869565 0.79347826],0.6911874707807387
3965,False,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['education', 'income']",[0.7745098  0.74183007 0.75490196 0.72459016 0.75737705],0.7506418086360227
3966,True,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['education', 'joined']",[0.72043011 0.70967742 0.62365591 0.60869565 0.79347826],0.6911874707807387
3967,False,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['education', 'joined']",[0.7745098  0.74183007 0.75490196 0.72459016 0.75737705],0.7506418086360227
3968,True,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['education', 'party']",[0.72043011 0.70967742 0.62365591 0.60869565 0.79347826],0.6911874707807387
3969,False,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['education', 'party']",[0.7745098  0.74183007 0.75490196 0.72459016 0.75737705],0.7506418086360227
3970,True,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['education', 'political_ideology']",[0.72043011 0.70967742 0.62365591 0.60869565 0.79347826],0.6911874707807387
3971,False,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['education', 'political_ideology']",[0.7745098  0.74183007 0.75490196 0.72459016 0.75737705],0.7506418086360227
3972,True,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['education', 'relationship']",[0.72043011 0.70967742 0.62365591 0.60869565 0.79347826],0.6911874707807387
3973,False,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['education', 'relationship']",[0.7745098  0.74183007 0.75490196 0.72459016 0.75737705],0.7506418086360227
3974,True,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['education', 'religious_ideology']",[0.72043011 0.70967742 0.62365591 0.60869565 0.79347826],0.6911874707807387
3975,False,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['education', 'religious_ideology']",[0.7745098  0.74183007 0.75490196 0.72459016 0.75737705],0.7506418086360227
3976,True,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['ethnicity', 'gender']",[0.72043011 0.70967742 0.62365591 0.60869565 0.79347826],0.6911874707807387
3977,False,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['ethnicity', 'gender']",[0.7745098  0.74183007 0.75490196 0.72459016 0.75737705],0.7506418086360227
3978,True,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['ethnicity', 'income']",[0.72043011 0.70967742 0.62365591 0.60869565 0.79347826],0.6911874707807387
3979,False,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['ethnicity', 'income']",[0.7745098  0.74183007 0.75490196 0.72459016 0.75737705],0.7506418086360227
3980,True,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['ethnicity', 'joined']",[0.72043011 0.70967742 0.62365591 0.60869565 0.79347826],0.6911874707807387
3981,False,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['ethnicity', 'joined']",[0.7745098  0.74183007 0.75490196 0.72459016 0.75737705],0.7506418086360227
3982,True,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['ethnicity', 'party']",[0.72043011 0.70967742 0.62365591 0.60869565 0.79347826],0.6911874707807387
3983,False,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['ethnicity', 'party']",[0.7745098  0.74183007 0.75490196 0.72459016 0.75737705],0.7506418086360227
3984,True,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['ethnicity', 'political_ideology']",[0.72043011 0.70967742 0.62365591 0.60869565 0.79347826],0.6911874707807387
3985,False,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['ethnicity', 'political_ideology']",[0.7745098  0.74183007 0.75490196 0.72459016 0.75737705],0.7506418086360227
3986,True,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['ethnicity', 'relationship']",[0.72043011 0.70967742 0.62365591 0.60869565 0.79347826],0.6911874707807387
3987,False,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['ethnicity', 'relationship']",[0.7745098  0.74183007 0.75490196 0.72459016 0.75737705],0.7506418086360227
3988,True,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['ethnicity', 'religious_ideology']",[0.72043011 0.70967742 0.62365591 0.60869565 0.79347826],0.6911874707807387
3989,False,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['ethnicity', 'religious_ideology']",[0.7745098  0.74183007 0.75490196 0.72459016 0.75737705],0.7506418086360227
3990,True,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['gender', 'income']",[0.72043011 0.70967742 0.62365591 0.60869565 0.79347826],0.6911874707807387
3991,False,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['gender', 'income']",[0.7745098  0.74183007 0.75490196 0.72459016 0.75737705],0.7506418086360227
3992,True,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['gender', 'joined']",[0.72043011 0.70967742 0.62365591 0.60869565 0.79347826],0.6911874707807387
3993,False,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['gender', 'joined']",[0.7745098  0.74183007 0.75490196 0.72459016 0.75737705],0.7506418086360227
3994,True,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['gender', 'party']",[0.72043011 0.70967742 0.62365591 0.60869565 0.79347826],0.6911874707807387
3995,False,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['gender', 'party']",[0.7745098  0.74183007 0.75490196 0.72459016 0.75737705],0.7506418086360227
3996,True,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['gender', 'political_ideology']",[0.72043011 0.70967742 0.62365591 0.60869565 0.79347826],0.6911874707807387
3997,False,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['gender', 'political_ideology']",[0.7745098  0.74183007 0.75490196 0.72459016 0.75737705],0.7506418086360227
3998,True,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['gender', 'relationship']",[0.72043011 0.70967742 0.62365591 0.60869565 0.79347826],0.6911874707807387
3999,False,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['gender', 'relationship']",[0.7745098  0.74183007 0.75490196 0.72459016 0.75737705],0.7506418086360227
4000,True,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['gender', 'religious_ideology']",[0.72043011 0.70967742 0.62365591 0.60869565 0.79347826],0.6911874707807387
4001,False,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['gender', 'religious_ideology']",[0.7745098  0.74183007 0.75490196 0.72459016 0.75737705],0.7506418086360227
4002,True,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['income', 'joined']",[0.72043011 0.70967742 0.62365591 0.60869565 0.79347826],0.6911874707807387
4003,False,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['income', 'joined']",[0.7745098  0.74183007 0.75490196 0.72459016 0.75737705],0.7506418086360227
4004,True,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['income', 'party']",[0.72043011 0.70967742 0.62365591 0.60869565 0.79347826],0.6911874707807387
4005,False,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['income', 'party']",[0.7745098  0.74183007 0.75490196 0.72459016 0.75737705],0.7506418086360227
4006,True,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['income', 'political_ideology']",[0.72043011 0.70967742 0.62365591 0.60869565 0.79347826],0.6911874707807387
4007,False,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['income', 'political_ideology']",[0.7745098  0.74183007 0.75490196 0.72459016 0.75737705],0.7506418086360227
4008,True,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['income', 'relationship']",[0.72043011 0.70967742 0.62365591 0.60869565 0.79347826],0.6911874707807387
4009,False,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['income', 'relationship']",[0.7745098  0.74183007 0.75490196 0.72459016 0.75737705],0.7506418086360227
4010,True,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['income', 'religious_ideology']",[0.72043011 0.70967742 0.62365591 0.60869565 0.79347826],0.6911874707807387
4011,False,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['income', 'religious_ideology']",[0.7745098  0.74183007 0.75490196 0.72459016 0.75737705],0.7506418086360227
4012,True,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['joined', 'party']",[0.72043011 0.70967742 0.62365591 0.60869565 0.79347826],0.6911874707807387
4013,False,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['joined', 'party']",[0.7745098  0.74183007 0.75490196 0.72459016 0.75737705],0.7506418086360227
4014,True,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['joined', 'political_ideology']",[0.72043011 0.70967742 0.62365591 0.60869565 0.79347826],0.6911874707807387
4015,False,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['joined', 'political_ideology']",[0.7745098  0.74183007 0.75490196 0.72459016 0.75737705],0.7506418086360227
4016,True,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['joined', 'relationship']",[0.72043011 0.70967742 0.62365591 0.60869565 0.79347826],0.6911874707807387
4017,False,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['joined', 'relationship']",[0.7745098  0.74183007 0.75490196 0.72459016 0.75737705],0.7506418086360227
4018,True,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['joined', 'religious_ideology']",[0.72043011 0.70967742 0.62365591 0.60869565 0.79347826],0.6911874707807387
4019,False,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['joined', 'religious_ideology']",[0.7745098  0.74183007 0.75490196 0.72459016 0.75737705],0.7506418086360227
4020,True,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['party', 'political_ideology']",[0.72043011 0.70967742 0.62365591 0.60869565 0.79347826],0.6911874707807387
4021,False,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['party', 'political_ideology']",[0.7745098  0.74183007 0.75490196 0.72459016 0.75737705],0.7506418086360227
4022,True,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['party', 'relationship']",[0.72043011 0.70967742 0.62365591 0.60869565 0.79347826],0.6911874707807387
4023,False,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['party', 'relationship']",[0.7745098  0.74183007 0.75490196 0.72459016 0.75737705],0.7506418086360227
4024,True,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['party', 'religious_ideology']",[0.72043011 0.70967742 0.62365591 0.60869565 0.79347826],0.6911874707807387
4025,False,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['party', 'religious_ideology']",[0.7745098  0.74183007 0.75490196 0.72459016 0.75737705],0.7506418086360227
4026,True,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['political_ideology', 'relationship']",[0.72043011 0.70967742 0.62365591 0.60869565 0.79347826],0.6911874707807387
4027,False,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['political_ideology', 'relationship']",[0.7745098  0.74183007 0.75490196 0.72459016 0.75737705],0.7506418086360227
4028,True,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['political_ideology', 'religious_ideology']",[0.72043011 0.70967742 0.62365591 0.60869565 0.79347826],0.6911874707807387
4029,False,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['political_ideology', 'religious_ideology']",[0.7745098  0.74183007 0.75490196 0.72459016 0.75737705],0.7506418086360227
4030,True,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['relationship', 'religious_ideology']",[0.72043011 0.70967742 0.62365591 0.60869565 0.79347826],0.6911874707807387
4031,False,"['CL', 'NVL']","['Personal_pronouns', 'Links']","['relationship', 'religious_ideology']",[0.7745098  0.74183007 0.75490196 0.72459016 0.75737705],0.7506418086360227
4032,True,"['CL', 'NVL']","['Personal_pronouns', 'Questions']","['education', 'ethnicity']",[0.72043011 0.69892473 0.59139785 0.58695652 0.76086957],0.6717157550257129
4033,False,"['CL', 'NVL']","['Personal_pronouns', 'Questions']","['education', 'ethnicity']",[0.77124183 0.74509804 0.74509804 0.73442623 0.76721311],0.7526154505518055
4034,True,"['CL', 'NVL']","['Personal_pronouns', 'Questions']","['education', 'gender']",[0.72043011 0.69892473 0.59139785 0.58695652 0.76086957],0.6717157550257129
4035,False,"['CL', 'NVL']","['Personal_pronouns', 'Questions']","['education', 'gender']",[0.77124183 0.74509804 0.74509804 0.73442623 0.76721311],0.7526154505518055
4036,True,"['CL', 'NVL']","['Personal_pronouns', 'Questions']","['education', 'income']",[0.72043011 0.69892473 0.59139785 0.58695652 0.76086957],0.6717157550257129
4037,False,"['CL', 'NVL']","['Personal_pronouns', 'Questions']","['education', 'income']",[0.77124183 0.74509804 0.74509804 0.73442623 0.76721311],0.7526154505518055
4038,True,"['CL', 'NVL']","['Personal_pronouns', 'Questions']","['education', 'joined']",[0.72043011 0.69892473 0.59139785 0.58695652 0.76086957],0.6717157550257129
4039,False,"['CL', 'NVL']","['Personal_pronouns', 'Questions']","['education', 'joined']",[0.77124183 0.74509804 0.74509804 0.73442623 0.76721311],0.7526154505518055
4040,True,"['CL', 'NVL']","['Personal_pronouns', 'Questions']","['education', 'party']",[0.72043011 0.69892473 0.59139785 0.58695652 0.76086957],0.6717157550257129
4041,False,"['CL', 'NVL']","['Personal_pronouns', 'Questions']","['education', 'party']",[0.77124183 0.74509804 0.74509804 0.73442623 0.76721311],0.7526154505518055
4042,True,"['CL', 'NVL']","['Personal_pronouns', 'Questions']","['education', 'political_ideology']",[0.72043011 0.69892473 0.59139785 0.58695652 0.76086957],0.6717157550257129
