,Lex,Ling,User,5FCV Mean,Scores
582,NVL,"['Length', 'Personal_pronouns']","['education', 'relationship']",0.7539086409491065,[0.72180451 0.77135678 0.77386935 0.73869347 0.7638191 ]
583,NVL,"['Length', 'Personal_pronouns']","['education', 'religious_ideology']",0.7569161597460989,[0.73684211 0.77386935 0.77889447 0.72613065 0.76884422]
584,NVL,"['Length', 'Personal_pronouns']","['ethnicity', 'gender']",0.7428596617171068,[0.70927318 0.76884422 0.77638191 0.70854271 0.75125628]
585,NVL,"['Length', 'Personal_pronouns']","['ethnicity', 'income']",0.7518985906978501,[0.72180451 0.75376884 0.7839196  0.72361809 0.77638191]
586,NVL,"['Length', 'Personal_pronouns']","['ethnicity', 'joined']",0.7433609148499388,[0.71177945 0.77135678 0.75125628 0.70100503 0.78140704]
587,NVL,"['Length', 'Personal_pronouns']","['ethnicity', 'party']",0.7443621616856211,[0.71929825 0.74371859 0.76884422 0.70100503 0.78894472]
588,NVL,"['Length', 'Personal_pronouns']","['ethnicity', 'political_ideology']",0.7569262351859549,[0.71679198 0.76884422 0.76633166 0.74120603 0.79145729]
589,NVL,"['Length', 'Personal_pronouns']","['ethnicity', 'relationship']",0.7519011095578141,[0.71679198 0.76633166 0.76884422 0.72613065 0.78140704]
590,NVL,"['Length', 'Personal_pronouns']","['ethnicity', 'religious_ideology']",0.7498860215866299,[0.72681704 0.76884422 0.75628141 0.71859296 0.77889447]
591,NVL,"['Length', 'Personal_pronouns']","['gender', 'income']",0.7518897746879762,[0.73934837 0.7638191  0.74874372 0.74623116 0.76130653]
592,NVL,"['Length', 'Personal_pronouns']","['gender', 'joined']",0.7508897872822761,[0.72932331 0.76130653 0.75376884 0.72361809 0.78643216]
593,NVL,"['Length', 'Personal_pronouns']","['gender', 'party']",0.7529048752534603,[0.71929825 0.77386935 0.77889447 0.71859296 0.77386935]
594,NVL,"['Length', 'Personal_pronouns']","['gender', 'political_ideology']",0.757921184871727,[0.73684211 0.77889447 0.76130653 0.72613065 0.78643216]
595,NVL,"['Length', 'Personal_pronouns']","['gender', 'relationship']",0.7549136660747345,[0.72180451 0.7638191  0.7839196  0.7160804  0.78894472]
596,NVL,"['Length', 'Personal_pronouns']","['gender', 'religious_ideology']",0.7564149066132668,[0.73433584 0.79396985 0.75125628 0.7160804  0.78643216]
597,NVL,"['Length', 'Personal_pronouns']","['income', 'joined']",0.7508897872822761,[0.72932331 0.75376884 0.7361809  0.74874372 0.78643216]
598,NVL,"['Length', 'Personal_pronouns']","['income', 'party']",0.7498948375965038,[0.70927318 0.74874372 0.7839196  0.73366834 0.77386935]
599,NVL,"['Length', 'Personal_pronouns']","['income', 'political_ideology']",0.7554086220576567,[0.73684211 0.77135678 0.74623116 0.73115578 0.79145729]
600,NVL,"['Length', 'Personal_pronouns']","['income', 'relationship']",0.7528947998136043,[0.73934837 0.73366834 0.75628141 0.75125628 0.7839196 ]
601,NVL,"['Length', 'Personal_pronouns']","['income', 'religious_ideology']",0.7574111157290211,[0.7518797  0.77638191 0.75628141 0.74120603 0.76130653]
602,NVL,"['Length', 'Personal_pronouns']","['joined', 'party']",0.7619438042342036,[0.73182957 0.78140704 0.7638191  0.72110553 0.81155779]
603,NVL,"['Length', 'Personal_pronouns']","['joined', 'political_ideology']",0.7599350134129292,[0.72932331 0.79648241 0.74874372 0.72864322 0.79648241]
604,NVL,"['Length', 'Personal_pronouns']","['joined', 'relationship']",0.7483810027581517,[0.72180451 0.74623116 0.76633166 0.73366834 0.77386935]
605,NVL,"['Length', 'Personal_pronouns']","['joined', 'religious_ideology']",0.7564199443331947,[0.72431078 0.78894472 0.7638191  0.71356784 0.79145729]
606,NVL,"['Length', 'Personal_pronouns']","['party', 'political_ideology']",0.7594350197100792,[0.72431078 0.79899497 0.77638191 0.72361809 0.77386935]
607,NVL,"['Length', 'Personal_pronouns']","['party', 'relationship']",0.7348408710217755,[0.66666667 0.7638191  0.74874372 0.72361809 0.77135678]
608,NVL,"['Length', 'Personal_pronouns']","['party', 'religious_ideology']",0.7478797496253196,[0.71929825 0.75628141 0.76884422 0.71105528 0.7839196 ]
609,NVL,"['Length', 'Personal_pronouns']","['political_ideology', 'relationship']",0.7463873250966613,[0.68922306 0.78894472 0.76884422 0.7160804  0.76884422]
610,NVL,"['Length', 'Personal_pronouns']","['political_ideology', 'religious_ideology']",0.7529099129733883,[0.70927318 0.78894472 0.74623116 0.72864322 0.79145729]
611,NVL,"['Length', 'Personal_pronouns']","['relationship', 'religious_ideology']",0.7594425762899712,[0.70927318 0.78140704 0.76884422 0.74623116 0.79145729]
612,NVL,"['Length', 'Modals']","['education', 'ethnicity']",0.7468696867797634,[0.72932331 0.74623116 0.75376884 0.73366834 0.77135678]
613,NVL,"['Length', 'Modals']","['education', 'gender']",0.7564224631931589,[0.71929825 0.76633166 0.77889447 0.74371859 0.77386935]
614,NVL,"['Length', 'Modals']","['education', 'income']",0.7609299630987015,[0.74937343 0.75376884 0.74874372 0.75628141 0.79648241]
615,NVL,"['Length', 'Modals']","['education', 'joined']",0.7513948187050541,[0.72431078 0.7638191  0.75628141 0.73869347 0.77386935]
616,NVL,"['Length', 'Modals']","['education', 'party']",0.7619475825241495,[0.72431078 0.77638191 0.77889447 0.74623116 0.7839196 ]
617,NVL,"['Length', 'Modals']","['education', 'political_ideology']",0.7609274442387376,[0.75438596 0.78643216 0.76633166 0.72613065 0.77135678]
618,NVL,"['Length', 'Modals']","['education', 'relationship']",0.7529174695532801,[0.69423559 0.77135678 0.79396985 0.72864322 0.77638191]
619,NVL,"['Length', 'Modals']","['education', 'religious_ideology']",0.757417412878931,[0.73934837 0.76633166 0.77386935 0.73869347 0.76884422]
620,NVL,"['Length', 'Modals']","['ethnicity', 'gender']",0.7428521051372149,[0.72431078 0.75879397 0.75376884 0.71859296 0.75879397]
621,NVL,"['Length', 'Modals']","['ethnicity', 'income']",0.7493885467437438,[0.71679198 0.75125628 0.77135678 0.73869347 0.76884422]
622,NVL,"['Length', 'Modals']","['ethnicity', 'joined']",0.7468847999395474,[0.69924812 0.75125628 0.74623116 0.7361809  0.80150754]
623,NVL,"['Length', 'Modals']","['ethnicity', 'party']",0.7523897683908263,[0.7443609  0.73869347 0.77638191 0.72110553 0.78140704]
624,NVL,"['Length', 'Modals']","['ethnicity', 'political_ideology']",0.7614349945214796,[0.7443609  0.75879397 0.77386935 0.73869347 0.79145729]
625,NVL,"['Length', 'Modals']","['ethnicity', 'relationship']",0.7443659399755671,[0.71177945 0.73366834 0.75879397 0.74874372 0.76884422]
626,NVL,"['Length', 'Modals']","['ethnicity', 'religious_ideology']",0.7569161597460989,[0.73684211 0.75125628 0.76884422 0.73366834 0.79396985]
627,NVL,"['Length', 'Modals']","['gender', 'income']",0.7589211722774272,[0.74686717 0.75376884 0.77135678 0.74623116 0.77638191]
628,NVL,"['Length', 'Modals']","['gender', 'joined']",0.7483973753479176,[0.68922306 0.76884422 0.7638191  0.72110553 0.79899497]
629,NVL,"['Length', 'Modals']","['gender', 'party']",0.7443709776954951,[0.70175439 0.74874372 0.76633166 0.73869347 0.76633166]
630,NVL,"['Length', 'Modals']","['gender', 'political_ideology']",0.7544023375020467,[0.73934837 0.74874372 0.7638191  0.73869347 0.78140704]
631,NVL,"['Length', 'Modals']","['gender', 'relationship']",0.743352098840065,[0.72932331 0.75125628 0.73869347 0.7361809  0.76130653]
632,NVL,"['Length', 'Modals']","['gender', 'religious_ideology']",0.7518935529779223,[0.73182957 0.76130653 0.76884422 0.7160804  0.78140704]
633,NVL,"['Length', 'Modals']","['income', 'joined']",0.7428722560169267,[0.68421053 0.75125628 0.76884422 0.73115578 0.77889447]
634,NVL,"['Length', 'Modals']","['income', 'party']",0.7554174380675306,[0.71929825 0.75628141 0.77386935 0.74371859 0.7839196 ]
635,NVL,"['Length', 'Modals']","['income', 'political_ideology']",0.7538947872193045,[0.74937343 0.75628141 0.76130653 0.72613065 0.77638191]
636,NVL,"['Length', 'Modals']","['income', 'relationship']",0.7478784901953375,[0.72180451 0.72613065 0.75376884 0.75125628 0.78643216]
637,NVL,"['Length', 'Modals']","['income', 'religious_ideology']",0.7564010528834648,[0.76190476 0.73869347 0.76130653 0.73366834 0.78643216]
638,NVL,"['Length', 'Modals']","['joined', 'party']",0.744879787408219,[0.68922306 0.76130653 0.75879397 0.72864322 0.78643216]
639,NVL,"['Length', 'Modals']","['joined', 'political_ideology']",0.7609287036687195,[0.7518797  0.76884422 0.75376884 0.72613065 0.8040201 ]
640,NVL,"['Length', 'Modals']","['joined', 'relationship']",0.7559174317703807,[0.72431078 0.75125628 0.77638191 0.7361809  0.79145729]
641,NVL,"['Length', 'Modals']","['joined', 'religious_ideology']",0.7518859963980302,[0.74686717 0.76884422 0.74120603 0.72361809 0.77889447]
642,NVL,"['Length', 'Modals']","['party', 'political_ideology']",0.7604299693958514,[0.7443609  0.77386935 0.77638191 0.72864322 0.77889447]
643,NVL,"['Length', 'Modals']","['party', 'relationship']",0.7564199443331947,[0.72431078 0.75628141 0.79145729 0.72864322 0.78140704]
644,NVL,"['Length', 'Modals']","['party', 'religious_ideology']",0.7533973123764184,[0.73934837 0.76633166 0.7638191  0.71859296 0.77889447]
645,NVL,"['Length', 'Modals']","['political_ideology', 'relationship']",0.7549023312048967,[0.7443609  0.73869347 0.77386935 0.74120603 0.77638191]
646,NVL,"['Length', 'Modals']","['political_ideology', 'religious_ideology']",0.7609312225286835,[0.74686717 0.77638191 0.75376884 0.73869347 0.78894472]
647,NVL,"['Length', 'Modals']","['relationship', 'religious_ideology']",0.7634513419226459,[0.73182957 0.76633166 0.76633166 0.74874372 0.8040201 ]
648,NVL,"['Length', 'Links']","['education', 'ethnicity']",0.7594274631301873,[0.73934837 0.77638191 0.76884422 0.73869347 0.77386935]
649,NVL,"['Length', 'Links']","['education', 'gender']",0.7634475636326998,[0.73934837 0.78643216 0.76884422 0.74371859 0.77889447]
650,NVL,"['Length', 'Links']","['education', 'income']",0.7634463042027178,[0.74185464 0.77386935 0.75628141 0.7638191  0.78140704]
651,NVL,"['Length', 'Links']","['education', 'joined']",0.7664676767295122,[0.72932331 0.78140704 0.79396985 0.74371859 0.7839196 ]
652,NVL,"['Length', 'Links']","['education', 'party']",0.7624437979370536,[0.73684211 0.78894472 0.78140704 0.73869347 0.76633166]
653,NVL,"['Length', 'Links']","['education', 'political_ideology']",0.7654500573040642,[0.75438596 0.77889447 0.77135678 0.74120603 0.78140704]
654,NVL,"['Length', 'Links']","['education', 'relationship']",0.7549111472147707,[0.72681704 0.76884422 0.7638191  0.7361809  0.77889447]
655,NVL,"['Length', 'Links']","['education', 'religious_ideology']",0.7664613795796023,[0.74185464 0.78894472 0.77889447 0.73869347 0.7839196 ]
656,NVL,"['Length', 'Links']","['ethnicity', 'gender']",0.7574123751590031,[0.74937343 0.78643216 0.75628141 0.72110553 0.77386935]
657,NVL,"['Length', 'Links']","['ethnicity', 'income']",0.749887281016612,[0.72431078 0.75376884 0.77386935 0.73115578 0.76633166]
658,NVL,"['Length', 'Links']","['ethnicity', 'joined']",0.7584312540144331,[0.72180451 0.78894472 0.76633166 0.7160804  0.79899497]
659,NVL,"['Length', 'Links']","['ethnicity', 'party']",0.7559123940504527,[0.73433584 0.75376884 0.77638191 0.72864322 0.78643216]
660,NVL,"['Length', 'Links']","['ethnicity', 'political_ideology']",0.7584224380045591,[0.73934837 0.77135678 0.77135678 0.7361809  0.77386935]
661,NVL,"['Length', 'Links']","['ethnicity', 'relationship']",0.7554061031976926,[0.74185464 0.74623116 0.78140704 0.72613065 0.78140704]
662,NVL,"['Length', 'Links']","['ethnicity', 'religious_ideology']",0.7599299756930014,[0.73934837 0.76633166 0.77135678 0.7361809  0.78643216]
663,NVL,"['Length', 'Links']","['gender', 'income']",0.7629437916399038,[0.74185464 0.78140704 0.76884422 0.76130653 0.76130653]
664,NVL,"['Length', 'Links']","['gender', 'joined']",0.7629450510698857,[0.73934837 0.78643216 0.7638191  0.72864322 0.79648241]
665,NVL,"['Length', 'Links']","['gender', 'party']",0.7579375574614928,[0.70426065 0.7839196  0.79145729 0.73115578 0.77889447]
666,NVL,"['Length', 'Links']","['gender', 'political_ideology']",0.7629349756300299,[0.7593985  0.78894472 0.77386935 0.72110553 0.77135678]
667,NVL,"['Length', 'Links']","['gender', 'relationship']",0.7518973312678681,[0.72431078 0.76884422 0.75879397 0.73115578 0.77638191]
668,NVL,"['Length', 'Links']","['gender', 'religious_ideology']",0.756911122026171,[0.74686717 0.76884422 0.77135678 0.72613065 0.77135678]
669,NVL,"['Length', 'Links']","['income', 'joined']",0.7689752018236546,[0.73934837 0.78140704 0.77889447 0.75376884 0.79145729]
670,NVL,"['Length', 'Links']","['income', 'party']",0.7624412790770897,[0.74185464 0.76130653 0.79648241 0.74874372 0.7638191 ]
671,NVL,"['Length', 'Links']","['income', 'political_ideology']",0.7579148877218171,[0.74937343 0.7638191  0.77135678 0.73366834 0.77135678]
672,NVL,"['Length', 'Links']","['income', 'relationship']",0.7523922872507902,[0.73934837 0.77135678 0.7638191  0.73366834 0.75376884]
673,NVL,"['Length', 'Links']","['income', 'religious_ideology']",0.7634526013526278,[0.72932331 0.76884422 0.76130653 0.76130653 0.79648241]
674,NVL,"['Length', 'Links']","['joined', 'party']",0.7704827395120969,[0.73934837 0.78643216 0.78894472 0.7361809  0.80150754]
675,NVL,"['Length', 'Links']","['joined', 'political_ideology']",0.7614349945214796,[0.7443609  0.77889447 0.76130653 0.73115578 0.79145729]
676,NVL,"['Length', 'Links']","['joined', 'relationship']",0.7544224883817584,[0.69924812 0.7839196  0.76130653 0.7361809  0.79145729]
677,NVL,"['Length', 'Links']","['joined', 'religious_ideology']",0.7669638921424162,[0.74185464 0.78894472 0.78643216 0.73115578 0.78643216]
678,NVL,"['Length', 'Links']","['party', 'political_ideology']",0.7584274757244871,[0.72932331 0.76884422 0.77889447 0.74371859 0.77135678]
679,NVL,"['Length', 'Links']","['party', 'relationship']",0.7594387980000252,[0.71679198 0.7638191  0.78894472 0.75628141 0.77135678]
680,NVL,"['Length', 'Links']","['party', 'religious_ideology']",0.7619488419541315,[0.72180451 0.78894472 0.77638191 0.72864322 0.79396985]
681,NVL,"['Length', 'Links']","['political_ideology', 'relationship']",0.7619400259442576,[0.73934837 0.77386935 0.7638191  0.74874372 0.7839196 ]
682,NVL,"['Length', 'Links']","['political_ideology', 'religious_ideology']",0.7619286910744197,[0.76190476 0.77386935 0.7638191  0.72110553 0.78894472]
683,NVL,"['Length', 'Links']","['relationship', 'religious_ideology']",0.7534099066762383,[0.71428571 0.74874372 0.76130653 0.75879397 0.7839196 ]
684,NVL,"['Length', 'Questions']","['education', 'ethnicity']",0.7619450636641856,[0.72932331 0.78140704 0.78894472 0.72361809 0.78643216]
685,NVL,"['Length', 'Questions']","['education', 'gender']",0.7544061157919926,[0.73182957 0.77135678 0.77135678 0.73115578 0.76633166]
686,NVL,"['Length', 'Questions']","['education', 'income']",0.7559111346204708,[0.73684211 0.75628141 0.7638191  0.74874372 0.77386935]
687,NVL,"['Length', 'Questions']","['education', 'joined']",0.7634500824926639,[0.73433584 0.78894472 0.78643216 0.73869347 0.76884422]
688,NVL,"['Length', 'Questions']","['education', 'party']",0.764955101321142,[0.73934837 0.78643216 0.78643216 0.72613065 0.78643216]
689,NVL,"['Length', 'Questions']","['education', 'political_ideology']",0.7589173939874814,[0.75438596 0.77638191 0.77135678 0.72361809 0.76884422]
690,NVL,"['Length', 'Questions']","['education', 'relationship']",0.7519048878477601,[0.70927318 0.76884422 0.78140704 0.74371859 0.75628141]
691,NVL,"['Length', 'Questions']","['education', 'religious_ideology']",0.7609337413886474,[0.74185464 0.78140704 0.76633166 0.73366834 0.78140704]
692,NVL,"['Length', 'Questions']","['ethnicity', 'gender']",0.7609312225286835,[0.74686717 0.77386935 0.79648241 0.71356784 0.77386935]
693,NVL,"['Length', 'Questions']","['ethnicity', 'income']",0.7584161408546493,[0.7518797  0.74120603 0.76884422 0.73869347 0.79145729]
694,NVL,"['Length', 'Questions']","['ethnicity', 'joined']",0.7539023437991965,[0.73433584 0.7638191  0.76884422 0.72864322 0.77386935]
695,NVL,"['Length', 'Questions']","['ethnicity', 'party']",0.7499023941763958,[0.69423559 0.78140704 0.77638191 0.71859296 0.77889447]
696,NVL,"['Length', 'Questions']","['ethnicity', 'political_ideology']",0.7599287162630194,[0.74185464 0.76130653 0.78643216 0.71859296 0.79145729]
697,NVL,"['Length', 'Questions']","['ethnicity', 'relationship']",0.751412450724802,[0.68922306 0.77889447 0.77889447 0.74120603 0.76884422]
698,NVL,"['Length', 'Questions']","['ethnicity', 'religious_ideology']",0.7544073752219745,[0.72932331 0.77889447 0.76130653 0.72361809 0.77889447]
699,NVL,"['Length', 'Questions']","['gender', 'income']",0.7564086094633569,[0.74686717 0.74874372 0.7638191  0.75376884 0.76884422]
700,NVL,"['Length', 'Questions']","['gender', 'joined']",0.757926222591655,[0.72681704 0.77386935 0.77386935 0.72864322 0.78643216]
701,NVL,"['Length', 'Questions']","['gender', 'party']",0.7559325449301645,[0.69423559 0.78894472 0.77889447 0.7361809  0.78140704]
702,NVL,"['Length', 'Questions']","['gender', 'political_ideology']",0.7468772433596553,[0.71428571 0.77638191 0.74874372 0.73869347 0.75628141]
703,NVL,"['Length', 'Questions']","['gender', 'relationship']",0.7559212100603268,[0.71679198 0.77135678 0.77386935 0.74371859 0.77386935]
704,NVL,"['Length', 'Questions']","['gender', 'religious_ideology']",0.750880971272402,[0.74686717 0.75628141 0.74120603 0.73115578 0.77889447]
705,NVL,"['Length', 'Questions']","['income', 'joined']",0.7513948187050541,[0.72431078 0.7638191  0.75125628 0.73869347 0.77889447]
706,NVL,"['Length', 'Questions']","['income', 'party']",0.7559136534804348,[0.73182957 0.74371859 0.78894472 0.7361809  0.77889447]
707,NVL,"['Length', 'Questions']","['income', 'political_ideology']",0.7503847558594979,[0.73433584 0.75376884 0.74874372 0.7361809  0.77889447]
708,NVL,"['Length', 'Questions']","['income', 'relationship']",0.749380990163852,[0.73182957 0.72361809 0.77889447 0.74623116 0.76633166]
709,NVL,"['Length', 'Questions']","['income', 'religious_ideology']",0.7544023375020465,[0.73934837 0.74623116 0.7638191  0.75879397 0.7638191 ]
710,NVL,"['Length', 'Questions']","['joined', 'party']",0.7599413105628392,[0.71679198 0.7839196  0.78140704 0.72361809 0.79396985]
711,NVL,"['Length', 'Questions']","['joined', 'political_ideology']",0.7554212163574766,[0.71177945 0.78894472 0.75125628 0.72864322 0.79648241]
712,NVL,"['Length', 'Questions']","['joined', 'relationship']",0.758940063727157,[0.70927318 0.77638191 0.78643216 0.72361809 0.79899497]
713,NVL,"['Length', 'Questions']","['joined', 'religious_ideology']",0.7609337413886474,[0.74185464 0.78140704 0.7839196  0.71859296 0.77889447]
714,NVL,"['Length', 'Questions']","['party', 'political_ideology']",0.7604312288258332,[0.74185464 0.78140704 0.7638191  0.72613065 0.78894472]
715,NVL,"['Length', 'Questions']","['party', 'relationship']",0.757924963161673,[0.72932331 0.75628141 0.78894472 0.7361809  0.77889447]
716,NVL,"['Length', 'Questions']","['party', 'religious_ideology']",0.7549161849346986,[0.71679198 0.79145729 0.76884422 0.72110553 0.77638191]
717,NVL,"['Length', 'Questions']","['political_ideology', 'relationship']",0.7488910719008577,[0.70676692 0.75125628 0.77889447 0.74120603 0.76633166]
718,NVL,"['Length', 'Questions']","['political_ideology', 'religious_ideology']",0.7629374944899938,[0.75438596 0.77386935 0.77889447 0.72110553 0.78643216]
719,NVL,"['Length', 'Questions']","['relationship', 'religious_ideology']",0.7564161660432488,[0.73182957 0.77135678 0.75125628 0.74874372 0.77889447]
720,NVL,"['R2O', 'Personal_pronouns']","['education', 'ethnicity']",0.7639475573355501,[0.7443609  0.7638191  0.78643216 0.7361809  0.78894472]
721,NVL,"['R2O', 'Personal_pronouns']","['education', 'gender']",0.7624425385070717,[0.73934837 0.78140704 0.78140704 0.73869347 0.77135678]
722,NVL,"['R2O', 'Personal_pronouns']","['education', 'income']",0.7649588796110881,[0.73182957 0.78140704 0.77386935 0.76130653 0.77638191]
723,NVL,"['R2O', 'Personal_pronouns']","['education', 'joined']",0.7624475762269995,[0.72932331 0.78643216 0.77889447 0.73366834 0.7839196 ]
724,NVL,"['R2O', 'Personal_pronouns']","['education', 'party']",0.7659639047367162,[0.73182957 0.79648241 0.77889447 0.73115578 0.79145729]
725,NVL,"['R2O', 'Personal_pronouns']","['education', 'political_ideology']",0.7619362476543116,[0.74686717 0.79396985 0.75628141 0.73366834 0.77889447]
726,NVL,"['R2O', 'Personal_pronouns']","['education', 'relationship']",0.7594362791400611,[0.72180451 0.7839196  0.78643216 0.74120603 0.7638191 ]
727,NVL,"['R2O', 'Personal_pronouns']","['education', 'religious_ideology']",0.7589287288573192,[0.73182957 0.77889447 0.77135678 0.72613065 0.78643216]
728,NVL,"['R2O', 'Personal_pronouns']","['ethnicity', 'gender']",0.7478747119053917,[0.72932331 0.7638191  0.7638191  0.70854271 0.77386935]
729,NVL,"['R2O', 'Personal_pronouns']","['ethnicity', 'income']",0.7518935529779222,[0.73182957 0.75879397 0.77638191 0.71105528 0.78140704]
730,NVL,"['R2O', 'Personal_pronouns']","['ethnicity', 'joined']",0.7508960844321859,[0.71679198 0.77638191 0.77386935 0.70603015 0.78140704]
731,NVL,"['R2O', 'Personal_pronouns']","['ethnicity', 'party']",0.7453722245311771,[0.70927318 0.75376884 0.78140704 0.70351759 0.77889447]
732,NVL,"['R2O', 'Personal_pronouns']","['ethnicity', 'political_ideology']",0.7624463167970177,[0.73182957 0.75879397 0.76884422 0.75125628 0.80150754]
733,NVL,"['R2O', 'Personal_pronouns']","['ethnicity', 'relationship']",0.7529023563934963,[0.72431078 0.77135678 0.77889447 0.70351759 0.78643216]
734,NVL,"['R2O', 'Personal_pronouns']","['ethnicity', 'religious_ideology']",0.7569211974660268,[0.72681704 0.78140704 0.77135678 0.72110553 0.7839196 ]
735,NVL,"['R2O', 'Personal_pronouns']","['gender', 'income']",0.7543985592121005,[0.74686717 0.76884422 0.75125628 0.74120603 0.7638191 ]
736,NVL,"['R2O', 'Personal_pronouns']","['gender', 'joined']",0.7544048563620107,[0.73433584 0.74874372 0.76130653 0.7361809  0.79145729]
737,NVL,"['R2O', 'Personal_pronouns']","['gender', 'party']",0.7544073752219744,[0.72932331 0.77135678 0.77889447 0.71105528 0.78140704]
738,NVL,"['R2O', 'Personal_pronouns']","['gender', 'political_ideology']",0.7624375007871438,[0.74937343 0.78643216 0.75879397 0.72613065 0.79145729]
739,NVL,"['R2O', 'Personal_pronouns']","['gender', 'relationship']",0.758431254014433,[0.72180451 0.77386935 0.78140704 0.72613065 0.78894472]
740,NVL,"['R2O', 'Personal_pronouns']","['gender', 'religious_ideology']",0.757417412878931,[0.73934837 0.78643216 0.75879397 0.70854271 0.79396985]
741,NVL,"['R2O', 'Personal_pronouns']","['income', 'joined']",0.7549149255047165,[0.71929825 0.76130653 0.7638191  0.7361809  0.79396985]
742,NVL,"['R2O', 'Personal_pronouns']","['income', 'party']",0.7549111472147706,[0.72681704 0.7638191  0.77638191 0.73115578 0.77638191]
743,NVL,"['R2O', 'Personal_pronouns']","['income', 'political_ideology']",0.757922444301709,[0.73433584 0.7638191  0.75376884 0.73869347 0.79899497]
744,NVL,"['R2O', 'Personal_pronouns']","['income', 'relationship']",0.7559111346204708,[0.73684211 0.77135678 0.76884422 0.72361809 0.77889447]
745,NVL,"['R2O', 'Personal_pronouns']","['income', 'religious_ideology']",0.7674588481253384,[0.75689223 0.75879397 0.77889447 0.75628141 0.78643216]
746,NVL,"['R2O', 'Personal_pronouns']","['joined', 'party']",0.7574249694588229,[0.72431078 0.77386935 0.76633166 0.71105528 0.81155779]
747,NVL,"['R2O', 'Personal_pronouns']","['joined', 'political_ideology']",0.7619362476543116,[0.74686717 0.77638191 0.75125628 0.73115578 0.8040201 ]
748,NVL,"['R2O', 'Personal_pronouns']","['joined', 'relationship']",0.7524086598405562,[0.70676692 0.7638191  0.77135678 0.73869347 0.78140704]
749,NVL,"['R2O', 'Personal_pronouns']","['joined', 'religious_ideology']",0.7539061220891424,[0.72681704 0.77386935 0.77135678 0.71105528 0.78643216]
750,NVL,"['R2O', 'Personal_pronouns']","['party', 'political_ideology']",0.7564199443331947,[0.72431078 0.77889447 0.7638191  0.72613065 0.78894472]
751,NVL,"['R2O', 'Personal_pronouns']","['party', 'relationship']",0.7498910593065579,[0.71679198 0.76884422 0.76884422 0.71859296 0.77638191]
752,NVL,"['R2O', 'Personal_pronouns']","['party', 'religious_ideology']",0.7534073878162744,[0.71929825 0.78643216 0.7638191  0.69849246 0.79899497]
753,NVL,"['R2O', 'Personal_pronouns']","['political_ideology', 'relationship']",0.7518973312678682,[0.72431078 0.77386935 0.77135678 0.69346734 0.79648241]
754,NVL,"['R2O', 'Personal_pronouns']","['political_ideology', 'religious_ideology']",0.7634488230626818,[0.73684211 0.79145729 0.75879397 0.72864322 0.80150754]
755,NVL,"['R2O', 'Personal_pronouns']","['relationship', 'religious_ideology']",0.7594350197100793,[0.72431078 0.77889447 0.78140704 0.72613065 0.78643216]
756,NVL,"['R2O', 'Modals']","['education', 'ethnicity']",0.7589199128474453,[0.74937343 0.7638191  0.76633166 0.74120603 0.77386935]
757,NVL,"['R2O', 'Modals']","['education', 'gender']",0.7619337287943477,[0.7518797  0.76884422 0.78140704 0.74371859 0.7638191 ]
758,NVL,"['R2O', 'Modals']","['education', 'income']",0.7709739172050729,[0.76190476 0.77135678 0.78140704 0.75879397 0.78140704]
759,NVL,"['R2O', 'Modals']","['education', 'joined']",0.7654538355940101,[0.74686717 0.78140704 0.79145729 0.74371859 0.7638191 ]
760,NVL,"['R2O', 'Modals']","['education', 'party']",0.771985239480611,[0.74937343 0.7839196  0.78140704 0.75879397 0.78643216]
761,NVL,"['R2O', 'Modals']","['education', 'political_ideology']",0.7644437727484541,[0.75689223 0.77386935 0.76633166 0.74120603 0.7839196 ]
762,NVL,"['R2O', 'Modals']","['education', 'relationship']",0.7629437916399038,[0.74185464 0.77638191 0.78140704 0.74371859 0.77135678]
763,NVL,"['R2O', 'Modals']","['education', 'religious_ideology']",0.7669601138524704,[0.74937343 0.77135678 0.79648241 0.75125628 0.76633166]
764,NVL,"['R2O', 'Modals']","['ethnicity', 'gender']",0.7533973123764184,[0.73934837 0.7638191  0.77135678 0.72110553 0.77135678]
765,NVL,"['R2O', 'Modals']","['ethnicity', 'income']",0.7564161660432488,[0.73182957 0.74623116 0.77638191 0.73869347 0.78894472]
766,NVL,"['R2O', 'Modals']","['ethnicity', 'joined']",0.7559111346204708,[0.73684211 0.76884422 0.76884422 0.71105528 0.79396985]
767,NVL,"['R2O', 'Modals']","['ethnicity', 'party']",0.7564098688933389,[0.7443609  0.75879397 0.77889447 0.72361809 0.77638191]
768,NVL,"['R2O', 'Modals']","['ethnicity', 'political_ideology']",0.7604324882558154,[0.73934837 0.7638191  0.7638191  0.74120603 0.79396985]
769,NVL,"['R2O', 'Modals']","['ethnicity', 'relationship']",0.7528973186735683,[0.73433584 0.74874372 0.77386935 0.72864322 0.77889447]
770,NVL,"['R2O', 'Modals']","['ethnicity', 'religious_ideology']",0.7569086031662071,[0.7518797  0.7638191  0.76884422 0.71105528 0.78894472]
771,NVL,"['R2O', 'Modals']","['gender', 'income']",0.7554061031976927,[0.74185464 0.75376884 0.77135678 0.74120603 0.76884422]
772,NVL,"['R2O', 'Modals']","['gender', 'joined']",0.7559174317703807,[0.72431078 0.76130653 0.76884422 0.73366834 0.79145729]
773,NVL,"['R2O', 'Modals']","['gender', 'party']",0.7559086157605068,[0.74185464 0.76130653 0.76884422 0.7361809  0.77135678]
